word,frequency
anali,2
zar,3
acabado,1
amplios,3
posibles,15
flujo,10
sistematizar,4
productos,1
involucrados,16
recogie,1
reorientar,1
correcciones,2
participar,21
informáticos,2
soporte,5
instalar,4
resguardo,21
mantención,8
trol,1
llevó,23
cabo,72
ordenamiento,15
alfabético,2
controlaba,3
acceso,52
registraba,9
usua,1
seguimiento,4
puntual,2
intervenciones,5
realizadas,58
poblamiento,1
pudo,125
34,44
contratación,3
hacerse,23
etapas,6
volumen,13
turnos,4
noche,141
54,15
total,84
debieron,27
ingresar,24
cali,4
ficación,2
ba,4
emisión,5
diaria,6
revisión,15
semanales,2
estudio,27
esperados,2
expedito,3
disponibilidad,5
actualización,2
creado,7
conformado,4
concurrieron,29
junto,236
documen,3
frutos,4
entregará,3
destino,55
dispondrá,4
formado,120
jornada,4
completa,6
característica,6
flexibilidad,1
desarrollar,8
etapa,25
final,49
reforzó,1
externo,5
trabajaron,6
horarios,3
ves,1
pertinos,1
semana,18
otorgar,6
tecnológico,1
reci,5
bidas,1
solicitudes11,1
electrónico,6
montó,2
plataforma,5
mysql,1
consistente,9
núcleo,6
tablas,11
enumerar,3
detenida,102
anotando,1
cuál,12
cuáles,8
sufrió,20
campos,53
refleja,3
impresa,1
presentaron,41
completan,1
estructu,1
referencia,39
construyó,2
interfase,3
usuarios,3
vía,131
web,6
modalidad,13
intranet,1
cuentas,5
usuario,2
contraseñas,1
utili,2
zando,1
php,1
javascript,1
consiste,11
formularios,2
repertorio,1
restringido,8
salida,104
montaje,1
original,10
externa,11
segunda,70
definidas,5
asumida,3
integró,3
35,44
diseñar,2
actualizar,2
cnpt,1
respaldos,3
gestión,33
asesorar,3
capacitar,1
asesoría,7
técnica,38
auditada,1
salidas,16
principales,39
deten,13
diferentes,66
llevaron,57
reclusiones,4
identifica,3
víc,1
timas,1
códigos,1
almacenados,1
anteriores,47
citadas,3
conservará,1
permiten,56
herra,1
mienta,1
anexa,2
destinada,9
servir,12
f,49
proporcionar,4
financiero,1
nece,2
sario,1
principal,37
fi,1
nancieros,3
constituían,8
36,26
obedecían,2
normativas,2
determinados,12
estaban,174
correcto,5
oportuno,8
financieros,1
logístico,15
correspondientes,38
equivalente,2
necesidades,16
cubrir,2
organigrama,2
expresa,38
desarrolló,3
secuencia,6
presentaran,4
voluntaria,19
perío,6
cubría,2
aten,1
solicitud,22
iniciaba,4
retiro,31
antecedentes12,1
interesados,4
puntos,20
servi,6
cio,6
podía,76
solicitarse,1
bajar,12
página,7
wwwcomisionprisionpoliticaytorturacl,2
wwwcomisiontorturacl,2
wwwcomisionpresospoliticoscl,2
proceder,15
llenarla,1
cuanto,109
perseguía,3
trámite,21
estuviera,5
informada,17
versaría,1
conversación,3
preparada,3
emocionalmente,3
indicaciones,3
realizaba,18
yo,110
38,68
gratuito,1
800411400,3
agendaba,1
hora,61
solicitante,1
dispuso,14
obstante,89
excepcional,7
solicitudes,15
tuviera,6
obstáculos,6
atendía,3
lle,5
gada,1
diariamente,18
modali,1
residiendo,2
determi,2
nó,4
completada,2
llegar,75
consular,2
posibilidad,53
sostener,6
entrevis,1
detallarán,2
realizarse,8
infor,4
maciones,2
podían,69
certi,2
ficar,1
fotocopia,4
cédula,14
imposibilidad,12
grave,149
concurrir,25
directos,13
acreditando,2
circunstancias13,1
tenía,165
declarar,30
estuvieren,2
aportar,5
concurría,2
pretendió,2
drama,1
vivió,14
subjetivamente,2
constituir,10
factor,15
audiencia,8
fijada,2
designadas,2
nombrada,2
repúbli,2
solemniza,1
correspondía,16
certificado,153
defun,1
médico,183
acreditara,3
personalmente,15
acreditaba,1
parentesco,5
39,25
orientaciones,1
recomendaciones,10
destinadas,12
facilitar,16
atmósfera,2
confianza,15
generar,8
ambiente,11
garantizar,14
reserva,10
confidencialidad,5
especial,112
énfasis,4
adoptar,10
actitud,44
cordial,1
acogi,1
da,69
respetuosa,3
valores,19
costumbres,4
cultura,30
solicitantes,2
sidad,1
evitar,39
ejercer,10
presión,51
adelantar,2
autores,58
denunciados,16
ofrecer,6
adquirir,6
expectativas,9
ajenas,10
recomendaba,2
informara,3
declarante,4
alcance,13
abstenerse,5
comentarios,4
líderes,8
tras,147
cendencia,1
asunto,5
pudiera,16
afectar,5
neu,2
tralidad,1
imparcialidad,5
comisión14,1
agenda,2
114,4
prome,1
llegándo,1
días,376
obedecía,1
esencialmente,1
carac,1
terísticas,1
atendieron,2
promedio,10
asignadas,3
namiento,4
otorgaba,2
60,32
minutos,28
extendían,3
cerraban,1
estimado,9
dependía,3
realice,1
realizaban,29
capacitación,4
abordó,1
histórico,13
límites,8
riesgos,5
ligados,5
experiencias,15
traumáticas,2
emocionales,6
inciden,2
entrevistado,1
entrevistador,2
instrucciones,15
precisas,17
influir,2
enjuiciar,5
relato,135
opiniones,14
especie,25
asuntos,17
contingentes,3
religioso,1
ideológico,2
40,46
reciba,1
tendrán,6
reservados,1
efectos,72
regla,16
relacionada,2
confidencial,1
prohibición,27
estricta,4
divulgación,2
parcial,9
grupos,99
habrá,1
exposición,9
vincule,1
método,41
expuesta,2
describirán,1
guardándose,1
trumentos,1
recoger,8
recoge,1
aspectos,20
completo,23
sexo,10
run,30
naci,1
nacionalidad,19
ocupación,7
ocu,4
pación,1
domicilio,312
atendido,8
conocieron,5
testigos,344
detallando,1
breve,37
interpuestas,2
denunciante,3
acompañando,1
observaciones,9
estimara,8
pertinentes,17
registrados,15
corregidos,2
complementados,1
clave,4
califica,2
máxima,12
requerían,4
admisibilidad,5
expusiera,1
resumida,1
tomando,9
nota,13
escrita,8
brindara,2
espontá,1
neamente,1
interrupciones,2
preguntas,15
ampliatorias,1
mensaje,9
hubiese,52
narración,2
necesarias,10
ampliar,5
ratificar,2
rectificar,1
41,39
declarado,30
disponer,15
cantidad,127
precisos,5
concluir,37
explicar,7
admitirlo,1
calificarlo,2
orientándolo,1
dirigirse,4
insistía,4
cripción,1
permitía,20
claras,5
presunciones,6
recogido,6
consideración,52
misionados,1
resolvieran,1
finalizada,2
nal,17
revisar,14
consignados,9
ingresarlos,1
electrónica,1
pasando,2
determinaron,1
alrededor,77
70,30
instancia,20
espe,7
cializado,1
contratado,3
capacitado,3
examinar,13
antece,5
dentes,7
peticionarios,2
referencias,16
investigar,17
disponibles,16
pasos,6
insuficientes,9
considerable,9
prestaron,15
acompañaron,5
certificación,17
otorgada,4
aprehensor,3
conservaba,1
ar,4
mada,2
secretaría,27
sendet,14
garon,1
certificaciones,4
determinado,10
cinto,9
tarjetas,2
pre,19
sentar,4
semanalmente,3
comisarías,67
cuarteles,39
instructivos,1
partía,1
mínimos,5
significó,8
requería,5
demandaron,1
ocurrencia,15
ocurrieron,69
compartían,4
privados,102
visión,36
desconocen,4
permanecieron,114
otorgó,9
constancia,60
entregaron,16
carabineros,1644
inteligencia,189
dina,275
informaciones,65
cni,374
últimos,42
mantu,1
secretos,49
recin,12
villa,49
grimaldi,37
londres,22
domingo,45
ñas,3
similares,36
pasasen,1
afecta,5
pasaban,10
gozar,3
libre,21
plática,3
recinto,1067
diversas,100
próximas,3
sufridas,10
estuvieran,7
comprendidas,6
institucional,49
fundamentar,5
reunir,17
allá,22
espontáneamente,10
interesado,1
entregado,40
confirmatorios,1
rectificatorios,1
versión,170
viniera,1
gubernamentales,7
pu,2
diera,7
contribuir,10
aportó,5
conclusiones,14
43,39
resultó,35
demostrada,1
existido,23
imposible,23
habido,15
existió,51
cometida,14
man,10
dato,8
conclusión,17
corresponden,43
muertos,87
protestas,16
callejeras,3
exilio,19
pérdidas,6
inserción,6
configuraran,1
corres,2
pondía,1
presentaciones,12
señalaba,16
presentaban,21
sistematizaron,1
relevantes,19
siguiendo,4
emanados,3
determinaban,1
presuntas,2
agrupaban,1
formulario,2
precalifica,2
contenían,2
suficientes,11
verosímil,50
acompañaba,3
permitían,16
formarse,59
veracidad,6
muerte,884
amedrentamientos,6
detencio,8
protesta,15
li,1
bertad,1
estar,62
límite,8
tempo,1
ral,2
nuncias,1
contaban,8
herentes,1
inclusión,2
precalificar,1
llevaba,17
gestiones,57
dirigidas,14
44,23
apartado,8
denominado,34
fundamentaban,1
clasificación,2
puesta,13
estadio,218
acompaña,4
senten,1
cia,12
verificar,9
paz,57
orientar,1
contaron,10
permi,3
tían,1
distinguir,4
cubiertas,2
aparecieran,1
rele,2
vantes,1
entrevista15,1
responsable,15
efectuar,21
originalmente,11
super,1
jefaturas,5
lideraron,1
explicitados,1
manual,4
págs,1
3234,1
indicó,18
constitutivos,6
po,16
líticas,2
operativas,4
señaladas,8
autor,29
intervenido,3
dotado,5
ejemplos,7
supuesto,25
actúan,7
estatal,10
individuos,30
paramilitares,4
colusión,1
autorida,1
superior,41
transgresiones,6
cometen,4
subordinados,4
garante,3
protegidos,3
auxiliares,2
encargados,10
autorizados,16
usar,8
armas,118
fuego,59
fun,11
cionarios,1
garantes,3
encarga,4
resoluciones,22
exhibición,3
inte,7
rés,1
funda,27
hu,5
subversión,6
prevalecimiento,1
corresponda,7
privado,27
prevalecido,1
valiéndose,4
cargo,170
vehículos,37
uniforme,5
fiscalización,2
activi,3
45,28
resumen,4
agotara,1
registrar,13
hoja,1
iniciales,4
tradas,2
concurrió,20
superar,7
dificultades,14
preparar,4
sólida,5
regimientos,38
perma,20
nencia,2
di,9
rección,2
informa,33
exigieron,4
esfuerzos,24
citados,11
demoraron,1
aparecían,8
pesar,97
valiosa,4
cola,1
boración,1
carios,1
pudieran,29
analizados,8
utilizando,9
luz,37
patrones,3
característicos,3
sumó,3
presos,235
ficados,1
metodología,4
instaurada,1
rettig16,1
tendió,1
colegiado,2
tomo,5
787,1
46,28
dirigido,7
rado,1
términos,23
ameriten,1
deseche,1
petición,17
señalado,93
declarantes,178
recogidos,37
absoluta,21
exclusividad,3
prescin,1
dencia,2
precalificado,1
revisado,2
sometido,56
listado,32
chequeo,1
sesión,16
aclaraciones,2
sistemático,9
electrónicas,1
comple,1
mentaria,1
presentaba,48
nómina,28
ocasión,39
descripción,22
fundamentación,7
propuesta17,1
revisaba,1
decidía,5
consenso,8
calificaba,5
rut,11
47,18
quedar,19
tes,17
calificados,44
inhabilitarse,1
1974,399
deteni,31
discernimiento,7
traspasado,2
consideraciones,50
éticas,5
morales,58
dieron,65
discusiones,4
agotaron,1
mérito,46
permitieron,29
patrón,3
descrito,6
sesionó,1
semanal,2
alcanzó,11
ordinarias,1
ocasiones,98
sostuvieron,4
reuniones,19
actores,17
informantes,6
allegar,3
denunciadas,12
expertos,10
participación,103
expertos18,1
discutieron,1
distinciones,8
épocas,4
característi,1
diferencias,13
nunciar,1
hacerlo,27
estructurada,1
motivaciones,17
conforman,1
plan,42
incorporación,7
orde,1
interno,27
especialistas,4
vivanco,7
director,63
ejecutivo,28
human,1
rights,2
watch,2
nelson,53
caucoto,6
pereira,9
profesor,69
bascuñán,3
rodríguez,41
andrés,23
jana,1
linetzky,1
abogada,3
pamela,2
fabiola,1
letelier,8
solar,6
gonzalo,11
vial,3
correa,6
zalaquett,3
daher,3
instituto,157
nutrición,1
tecnología,1
miembro,52
latinoamericano,3
ilas,3
fernando,80
vío,1
psicólogo,1
terapeuta,2
familiar,42
germán,29
psiquiatra,3
niels,1
biederman,1
historiadora,1
anne,1
pérotin,1
dumon,1
49,27
modelos,5
ámbitos,5
económico,15
conservación,4
reunirse,8
representativas,3
tendencias,3
representación,13
regional,75
detallan,3
agrupación,50
coordinadora,3
ética,21
brigada,27
socialistas,23
línea,14
fundadora,1
comando,27
exonerados,6
unión,14
escuchó,4
planteamientos,6
solicitó,25
ga,1
asociados,6
remisión,12
ran,4
recibida,9
misma,219
representantes,13
constituyeron,16
esos,130
mantuvo,41
sos,11
hicieron,123
tra,4
vés,1
oportunidades,45
capitales,2
regionales,21
remitiéndoselas,1
tamente,4
50,30
amplitud,5
espacios,17
tregar,1
demandas,1
sugerencias,2
estable,8
cer,10
concretas,3
ció,3
desplegaron,1
terreno,12
coordina,1
sirvieron,8
identificar,30
vivían,11
biendo,1
ciudades,72
conjunta,5
buscaron,15
difu,1
cientos,8
promoción,13
excep,3
centro,155
cintras,2
igual,67
escuchados,1
referente,7
funcionar,8
considerarse,9
solicitándoseles,1
ayudaran,1
espirituales,1
cardenal,11
francisco,66
javier,35
errázuriz,7
arzobispo,4
jorge,119
carvajal,17
maestro,2
masonería,1
león,13
cohen,1
bnai,1
brith,1
obispo,9
iglesia,34
pentecostal,3
evangélica,3
evangélicas,2
anabalón,1
duarte,4
metodista,3
capellán,2
palacio,53
neftalí,2
aravena,9
bravo,21
51,18
conferencias,3
testimo,10
nios,10
organiza,3
pauta,1
sostuvo,5
nacionales19,1
recibió,101
visita,66
interiorizarse,1
decidió,20
incluyera,1
expresó,13
destinatario,1
consideraba,7
calificado,11
efec,3
tuar,1
pronunciamiento,15
dejar,39
ordinaria,8
ministro,77
bitar,1
chacra,1
expuso,2
comisio,1
nados,3
impulsadas,1
cartera,4
dirige,3
torno,15
convivencia,25
ciudadana,5
insulza,1
salinas,22
iniciativas,6
senador,2
ominami,1
pascual,10
manifestó,11
preocupación,12
implementación,2
respaldó,1
g,26
basó,2
firma,12
resi,1
52,16
implementó,1
comunidades,4
dependientes,8
orga,2
nismo,1
afiches,5
colocados,4
distribu,1
convino,1
correcta,1
h,18
comunica,3
propósito,42
buscaban,14
informar,17
querido,8
estipulaba,2
tercera,36
aviso,12
diciem,2
bre,11
horario,7
alta,24
televisión,18
mana,2
radio,36
cooperativa,4
distribución,25
radial,4
radios,9
comunitarias,2
diarios,9
revistas,6
pe,8
riódicos,1
digitales,2
tución,1
estacionamientos,1
metro,10
consultorios,1
jurídicos,11
corpo,1
raciones,2
asistencia,25
programa,14
fondo,22
fonasa,1
53,12
cartas,5
convocatoria,4
guientes,1
colegios,11
arquitectos,3
antropólogos,1
bibliotecarios,1
cirujanos,1
dentistas,1
contadores,1
den,9
tistas,1
educadoras,1
párvulos,1
enfermeras,5
fonoaudiólogos,1
geógrafos,1
ingenieros,36
agrónomos,1
matronas,1
médicos,29
nutricionistas,1
periodistas,5
profesores,12
químicofarmacéuticos,1
telecomunicaciones,39
paramédicos,1
tecnólogos,1
kinesiólogos,1
veterinarios,1
psicología,2
suman,4
viajes,7
sideraban,1
conjuntas,3
gobernador,13
fidedignas,2
niveles,9
liberación,27
expulsión,6
solicitarle,5
proveniente,5
relatores,2
visi,1
tas,2
inspectivas,1
desaparición,204
forzada,47
bitrarias,1
alto,99
comisionado,7
refugiados,9
so,10
cial,4
migraciones,2
antecesor,2
cime,1
pudieren,10
requerida,9
americanos,8
pecialmente,2
países,21
mantiene,5
diplomáticas,5
relevante,22
indultos,1
decretados,1
cambio,48
extrañamiento,9
dictados,6
504,2
ramas,32
ligencia,3
vestigaciones,4
programas,12
enseñanza,38
dependencia,20
valórica,2
promo,1
contraloría,45
copia,20
decre,2
bibliotecas,3
museos,1
infracción,19
normalización,3
previsional,3
beneficiarios,4
montos,4
pensiones,2
19123,7
55,11
j,10
formación,28
creído,4
conveniente,11
exponer,3
perjui,1
adjuntar,1
conferidas,2
vinculadas,12
tema,38
ocupado,12
acordó,3
oficio,28
señora,7
ministra,6
fensa,3
pidiéndole,2
oficiar,3
requiriéndoles,1
septiem,6
recluidas,16
nóminas,7
inteligen,3
presi,1
dente,1
pidió,18
estén,7
impartiendo,2
programando,1
asignaturas,5
sintetizarse,1
sigue,12
122,5
jefe,212
gabinete,5
requerimiento,16
señalando,23
chas,2
averiguaciones,7
an,2
56,13
tecedentes,1
poseía,2
habiendo,39
fechas,13
indicadas,11
ampliando,3
referida,12
remitió,9
952,1
informando,4
obviar,1
his,1
tóricas,1
ahora,76
conoce,14
contrastarse,1
orgánica,8
variación,1
presentan,16
requisitos,11
detienen,6
relacionadas,10
infracciones,14
procedente,10
trasla,13
institucionales,19
únicos,4
manencia,1
provisoriamente,2
destacamentos,2
operativos,81
recibiendo,8
institución,69
contaba,20
señalada,20
regida,1
regu,2
lares,1
tenimiento,1
centros,132
determinadas,16
practicadas,23
ré,2
gimen,2
derivadas,11
creados,4
mantuvieron,15
pios,2
extraoficial,1
publicaciones,9
relativas,18
hubo,214
perso,10
desempeñó,7
alamos,4
margen,151
cionales,4
rigieron,3
parámetros,6
señalados,25
generando,3
actuación,31
reglamentos,1
orientación,9
actuó,25
dice,53
afectó,19
gradualmente,3
largo,79
ningún,64
órgano,11
resultar,2
absolutamente,12
impermeable,1
condicionan,1
57,9
equilibrio,2
resta,3
bleciendo,1
gradual,1
circular,9
777,1
julio,98
1985,28
aludida,3
suscrita,3
subdirector,2
grados,17
jerarquías,1
confiere,2
instituciónactúan,1
erróneamente,1
anteponen,1
esencia,6
policial,178
deduce,1
pretendido,2
justificar,20
omisiones,3
inexcusables,1
amparados,7
presunta,22
enérgica,2
ven,7
accionar,7
enemigo,27
típico,4
viene,6
terminología,2
trasgresores,1
tralizarlos,1
racionalmente,4
ponerlos,1
carabinero,52
facultado,6
menospreciar,1
burlarse,1
semejantes,7
actitudes,6
arrogantes,1
grose,1
ras,17
torpes,1
faltas,4
criterio,20
emplear,2
desme,1
dida,3
desproporcionada,1
inadecuadamente,1
flagran,1
abuso,22
injustificado,4
denunciado,10
impiden,1
garantizan,3
prohibiendo,2
apremio,5
ilegítimo,2
hace,81
imprescindible,3
produzca,1
inmediata,25
progresiva,4
toma,11
conciencia,57
primacía,2
revisten,6
posea,1
emplee,4
pleni,1
cualidades,1
exigen,4
policiales,115
hombres,210
muje,6
encomienda,1
agrega,23
procedimiento,73
ponderación,7
seguirse,1
ejerció,11
correctivas,2
desviaciones,1
conceptuales,2
provocadas,8
enfrentamiento,66
realidad,24
llama,4
aclara,1
orientó,1
preceptos,10
conocidas,16
tri,1
bunales,1
restablecimiento,6
roles,5
repú,1
blica,1
incoándose,1
afectaron,15
preparados,5
reinserción,3
rol,116
tradicional,8
zo,5
tradujo,3
recuperación,11
consolidación,7
sector,173
vulneraron,1
restituido,1
58,8
mesa,9
diálogo,5
afirma,24
habría,148
comprome,1
tido,1
búsqueda,41
reconstrucción,5
tieran,1
aclarar,10
extendiéndolos,1
totalidad,47
motivarlo,1
colaborar,21
mando,67
conti,2
nuado,1
resul,2
tar,8
útiles,3
afecten,2
compromiso,33
materializado,1
transparen,1
reforzada,7
lineamientos,3
observados,1
octubre,769
2000,10
tengan,5
ponerla,1
quiere,13
acogido,2
manifestar,5
requerimientos,16
74,13
cortes,50
tramitado,4
2875,1
oficios,10
oficiales,90
reglamentación,6
gente,25
útil,5
archivadores,1
inexistencia,15
daten,1
infructuosas,16
nuevas,63
indagaciones,14
debiendo,10
agregarse,4
asumieron,9
tenga,7
sitios,15
dades,3
planes,8
boletín,1
4010,1
aprobación,4
perfeccionamiento,3
cursos,7
complementarios,2
intendencia,35
nombramiento,5
contempla,4
cátedra,4
gene,1
reitera,4
atendiendo,15
formulen,1
investigaciones,370
321,5
carecer,3
ilustraran,1
revisaron,3
59,7
compilan,1
abiertas,12
pisagua,222
utilizada,54
casa,258
parcela,11
valle,9
azapa,7
comisaría,787
iquique,114
inmueble,27
avenida,40
santa,65
industrial,17
arica,121
utilizado,129
campamento,147
chacabuco,36
latorre,3
2192,3
calama,79
cuarta,25
colo,9
2001,6
ubicado,128
cerca,96
portada,3
serena,92
quinta,34
aeronaval,15
belloto,15
110973,1
buque,36
escuela,185
esmeralda,16
lebu,19
maipo,51
980,4
viña,27
habana,5
476,5
cuartel,330
silva,47
palma,26
valparaíso,112
naval,111
comienzos,14
isla,87
riesco,5
colliguay,3
regimiento,679
puchuncavi,1
melinka,4
industria,38
cemento,12
melón,2
ubicada,59
calera,7
infantería,150
yungay,44
tejas,49
verdes,49
iteligencia,1
limache,7
ritoque,10
aérea,194
sexta,21
séptima,10
cauquenes,31
ignacio,13
carrera,30
pinto,20
262,6
parral,51
colonia,13
buen,62
pastor,49
fundo,72
culenar,2
sur,44
1403,3
localidad,133
niches,1
curicó,27
octava,10
talcahuano,58
sire,3
grande,10
chillán,94
ángeles,56
quirihue,9
hacienda,10
morro,11
km,6
mulchén,25
pemehue,5
61,7
carmen,65
maitenes,4
pedro,122
valdivia,126
710,4
coihueco,11
niblinto,7
juana,6
angeles,62
fuerte,63
borgoño,30
gimnasio,45
iansa,11
playa,20
blanca,19
quiriquina,29
liceo,22
presidio,101
bulnes,27
montaña,27
