word,frequency
proponerlos,1
análi,1
sis,2
33,42
inició,10
indagar,3
complejidad,3
integrando,1
reforzando,1
inicial,8
generó,7
formar,8
análisis,49
complejos,2
implicancias,2
procesales,7
connotación,4
organizaron,8
implicó,5
cierta,13
especialización,3
focalizando,1
comunas,12
trataba,61
anali,2
zar,3
acabado,1
amplios,3
posibles,15
flujo,10
sistematizar,4
productos,1
involucrados,12
recogie,1
reorientar,1
correcciones,2
participar,19
informáticos,2
soporte,5
instalar,4
resguardo,21
mantención,7
trol,1
llevó,19
cabo,68
ordenamiento,15
alfabético,2
controlaba,3
acceso,45
registraba,9
usua,1
seguimiento,4
puntual,2
intervenciones,5
realizadas,54
poblamiento,1
pudo,113
34,40
contratación,3
hacerse,19
etapas,6
volumen,13
turnos,4
noche,123
54,12
total,75
debieron,25
ingresar,23
cali,4
ficación,2
ba,4
emisión,5
diaria,6
revisión,15
semanales,2
estudio,26
esperados,2
expedito,3
disponibilidad,5
actualización,2
creado,7
conformado,2
concurrieron,29
junto,199
documen,3
frutos,3
entregará,3
destino,48
dispondrá,4
formado,119
jornada,2
completa,6
característica,6
flexibilidad,1
desarrollar,8
etapa,23
final,49
reforzó,1
externo,5
trabajaron,3
horarios,3
ves,1
pertinos,1
semana,15
otorgar,6
tecnológico,1
reci,5
bidas,1
solicitudes11,1
electrónico,5
montó,2
plataforma,5
mysql,1
consistente,9
núcleo,6
tablas,11
enumerar,3
detenida,98
anotando,1
cuál,11
cuáles,8
sufrió,18
campos,46
refleja,3
impresa,1
presentaron,34
completan,1
estructu,1
referencia,38
construyó,1
interfase,3
usuarios,2
vía,129
web,5
modalidad,13
intranet,1
cuentas,5
usuario,2
contraseñas,1
utili,2
zando,1
php,1
javascript,1
consiste,10
formularios,2
repertorio,1
restringido,8
salida,103
montaje,1
original,9
externa,10
segunda,65
definidas,5
asumida,3
integró,2
35,38
diseñar,2
actualizar,2
cnpt,1
respaldos,3
gestión,32
asesorar,3
capacitar,1
asesoría,7
técnica,35
auditada,1
salidas,10
principales,37
deten,13
diferentes,66
llevaron,54
reclusiones,4
identifica,3
víc,1
timas,1
códigos,1
almacenados,1
anteriores,46
citadas,3
conservará,1
permiten,54
herra,1
mienta,1
anexa,1
destinada,9
servir,11
f,46
proporcionar,4
financiero,1
nece,2
sario,1
principal,32
fi,1
nancieros,1
constituían,8
36,25
obedecían,2
normativas,2
determinados,12
estaban,154
correcto,5
oportuno,8
financieros,1
logístico,9
correspondientes,36
equivalente,2
necesidades,15
cubrir,2
organigrama,2
expresa,37
desarrolló,2
secuencia,6
presentaran,4
voluntaria,18
perío,6
cubría,2
aten,1
solicitud,18
iniciaba,4
retiro,16
antecedentes12,1
interesados,3
puntos,15
servi,6
cio,6
podía,70
solicitarse,1
bajar,8
página,6
wwwcomisionprisionpoliticaytorturacl,2
wwwcomisiontorturacl,2
wwwcomisionpresospoliticoscl,2
proceder,14
llenarla,1
cuanto,106
perseguía,3
trámite,14
estuviera,3
informada,16
versaría,1
conversación,1
preparada,3
emocionalmente,3
indicaciones,3
realizaba,18
yo,70
38,62
gratuito,1
800411400,3
agendaba,1
hora,57
solicitante,1
dispuso,13
obstante,83
excepcional,7
solicitudes,12
tuviera,4
obstáculos,6
atendía,3
lle,5
gada,1
diariamente,13
modali,1
residiendo,2
determi,2
nó,2
completada,2
llegar,71
consular,2
posibilidad,51
sostener,6
entrevis,1
detallarán,2
realizarse,8
infor,4
maciones,2
podían,68
certi,2
ficar,1
fotocopia,4
cédula,12
imposibilidad,10
grave,148
concurrir,25
directos,12
acreditando,2
circunstancias13,1
tenía,114
declarar,25
estuvieren,2
aportar,4
concurría,2
pretendió,2
drama,1
vivió,10
subjetivamente,2
constituir,8
factor,15
audiencia,8
fijada,2
designadas,2
nombrada,2
repúbli,2
solemniza,1
correspondía,15
certificado,153
defun,1
médico,167
acreditara,3
personalmente,10
acreditaba,1
parentesco,5
39,24
orientaciones,1
recomendaciones,10
destinadas,12
facilitar,16
atmósfera,2
confianza,15
generar,8
ambiente,11
garantizar,14
reserva,9
confidencialidad,5
especial,100
énfasis,4
adoptar,10
actitud,43
cordial,1
acogi,1
da,64
respetuosa,3
valores,19
costumbres,3
cultura,29
solicitantes,2
sidad,1
evitar,34
ejercer,9
presión,50
adelantar,2
autores,47
denunciados,16
ofrecer,6
adquirir,6
expectativas,9
ajenas,10
recomendaba,2
informara,2
declarante,4
alcance,13
abstenerse,4
comentarios,3
líderes,8
tras,136
cendencia,1
asunto,5
pudiera,15
afectar,5
neu,2
tralidad,1
imparcialidad,4
comisión14,1
agenda,2
114,4
prome,1
llegándo,1
días,315
obedecía,1
esencialmente,1
carac,1
terísticas,1
atendieron,2
promedio,10
asignadas,3
namiento,4
otorgaba,2
60,25
minutos,18
extendían,3
cerraban,1
estimado,8
dependía,3
realice,1
realizaban,28
capacitación,4
abordó,1
histórico,8
límites,8
riesgos,4
ligados,5
experiencias,15
traumáticas,2
emocionales,6
inciden,2
entrevistado,1
entrevistador,2
instrucciones,15
precisas,16
influir,2
enjuiciar,2
relato,131
opiniones,13
especie,25
asuntos,15
contingentes,3
religioso,1
ideológico,2
40,36
reciba,1
tendrán,3
reservados,1
efectos,71
regla,16
relacionada,2
confidencial,1
prohibición,27
estricta,4
divulgación,2
parcial,9
grupos,88
habrá,1
exposición,9
vincule,1
método,41
expuesta,2
describirán,1
guardándose,1
trumentos,1
recoger,8
recoge,1
aspectos,20
completo,19
sexo,10
run,1
naci,1
nacionalidad,12
ocupación,7
ocu,4
pación,1
domicilio,299
atendido,7
conocieron,4
testigos,328
detallando,1
breve,37
interpuestas,2
denunciante,3
acompañando,1
observaciones,9
estimara,8
pertinentes,17
registrados,15
corregidos,2
complementados,1
clave,2
califica,2
máxima,12
requerían,4
admisibilidad,5
expusiera,1
resumida,1
tomando,8
nota,9
escrita,8
brindara,2
espontá,1
neamente,1
interrupciones,2
preguntas,13
ampliatorias,1
mensaje,6
hubiese,51
narración,2
necesarias,10
ampliar,2
ratificar,2
rectificar,1
41,37
declarado,28
disponer,15
cantidad,118
precisos,5
concluir,34
explicar,7
admitirlo,1
calificarlo,2
orientándolo,1
dirigirse,4
insistía,4
cripción,1
permitía,14
claras,5
presunciones,6
recogido,6
consideración,52
misionados,1
resolvieran,1
finalizada,2
nal,11
revisar,14
consignados,6
ingresarlos,1
electrónica,1
pasando,2
determinaron,1
alrededor,66
70,20
instancia,11
espe,7
cializado,1
contratado,3
capacitado,3
examinar,12
antece,5
dentes,7
peticionarios,2
referencias,16
investigar,11
disponibles,11
pasos,6
insuficientes,9
considerable,9
prestaron,11
acompañaron,5
certificación,17
otorgada,3
aprehensor,2
conservaba,1
ar,3
mada,2
secretaría,26
sendet,14
garon,1
certificaciones,4
determinado,10
cinto,9
tarjetas,2
pre,19
sentar,4
semanalmente,3
comisarías,67
cuarteles,39
instructivos,1
partía,1
mínimos,5
significó,8
requería,5
demandaron,1
ocurrencia,15
ocurrieron,59
compartían,4
privados,92
visión,35
desconocen,4
permanecieron,105
otorgó,8
constancia,55
entregaron,13
carabineros,1567
inteligencia,165
dina,267
informaciones,59
cni,315
últimos,38
mantu,1
secretos,48
recin,12
villa,45
grimaldi,33
londres,19
domingo,45
ñas,3
similares,31
pasasen,1
afecta,5
pasaban,9
gozar,2
libre,18
plática,3
recinto,1018
diversas,97
próximas,3
sufridas,10
estuvieran,7
comprendidas,6
institucional,48
fundamentar,5
reunir,17
allá,20
espontáneamente,9
interesado,1
entregado,36
confirmatorios,1
rectificatorios,1
versión,162
viniera,1
gubernamentales,7
pu,2
diera,6
contribuir,10
aportó,4
conclusiones,14
43,38
resultó,35
demostrada,1
existido,23
imposible,21
habido,15
existió,51
cometida,13
man,8
dato,7
conclusión,16
corresponden,41
muertos,81
protestas,15
callejeras,2
exilio,19
pérdidas,6
inserción,6
configuraran,1
corres,2
pondía,1
presentaciones,12
señalaba,16
presentaban,21
sistematizaron,1
relevantes,18
siguiendo,4
emanados,3
determinaban,1
presuntas,2
agrupaban,1
formulario,2
precalifica,2
contenían,2
suficientes,11
verosímil,50
acompañaba,3
permitían,15
formarse,59
veracidad,6
muerte,832
amedrentamientos,6
detencio,8
protesta,13
li,1
bertad,1
estar,53
límite,8
tempo,1
ral,2
nuncias,1
contaban,8
herentes,1
inclusión,2
precalificar,1
llevaba,15
gestiones,49
dirigidas,13
44,21
apartado,7
denominado,27
fundamentaban,1
clasificación,2
puesta,12
estadio,212
acompaña,4
senten,1
cia,12
verificar,9
paz,51
orientar,1
contaron,9
permi,3
tían,1
distinguir,4
cubiertas,2
aparecieran,1
rele,2
vantes,1
entrevista15,1
responsable,10
efectuar,19
originalmente,7
super,1
jefaturas,5
lideraron,1
explicitados,1
manual,4
págs,1
3234,1
indicó,15
constitutivos,6
po,16
líticas,2
operativas,3
señaladas,8
autor,18
intervenido,3
dotado,5
ejemplos,7
supuesto,24
actúan,7
estatal,10
individuos,30
paramilitares,4
colusión,1
autorida,1
superior,35
transgresiones,6
cometen,4
subordinados,3
garante,3
protegidos,3
auxiliares,2
encargados,9
autorizados,12
usar,7
armas,112
fuego,58
fun,11
cionarios,1
garantes,3
encarga,4
resoluciones,21
exhibición,3
inte,7
rés,1
funda,27
hu,5
subversión,6
prevalecimiento,1
corresponda,7
privado,21
prevalecido,1
valiéndose,4
cargo,152
vehículos,33
uniforme,5
fiscalización,2
activi,2
45,20
resumen,4
agotara,1
registrar,7
hoja,1
iniciales,4
tradas,2
concurrió,19
superar,7
dificultades,14
preparar,4
sólida,5
regimientos,35
perma,20
nencia,2
di,9
rección,2
informa,31
exigieron,4
esfuerzos,23
citados,11
demoraron,1
aparecían,7
pesar,85
valiosa,3
cola,1
boración,1
carios,1
pudieran,29
analizados,7
utilizando,6
luz,36
patrones,3
característicos,3
sumó,3
presos,191
ficados,1
metodología,4
instaurada,1
rettig16,1
tendió,1
colegiado,2
tomo,4
787,1
46,27
dirigido,5
rado,1
términos,19
ameriten,1
deseche,1
petición,14
señalado,91
declarantes,178
recogidos,37
absoluta,17
exclusividad,3
prescin,1
dencia,2
precalificado,1
revisado,2
sometido,54
listado,31
chequeo,1
sesión,16
aclaraciones,2
sistemático,9
electrónicas,1
comple,1
mentaria,1
presentaba,45
nómina,27
ocasión,33
descripción,18
fundamentación,7
propuesta17,1
revisaba,1
decidía,5
consenso,8
calificaba,5
rut,1
47,17
quedar,16
tes,16
calificados,44
inhabilitarse,1
1974,338
deteni,31
discernimiento,7
traspasado,2
consideraciones,49
éticas,5
morales,48
dieron,60
discusiones,3
agotaron,1
mérito,46
permitieron,27
patrón,3
descrito,6
sesionó,1
semanal,2
alcanzó,11
ordinarias,1
ocasiones,92
sostuvieron,4
reuniones,18
actores,17
informantes,2
allegar,2
denunciadas,12
expertos,10
participación,97
expertos18,1
discutieron,1
distinciones,8
épocas,4
característi,1
diferencias,13
nunciar,1
hacerlo,26
estructurada,1
motivaciones,17
conforman,1
plan,40
incorporación,7
orde,1
interno,25
especialistas,4
vivanco,7
director,44
ejecutivo,27
human,1
rights,2
watch,2
nelson,31
caucoto,1
pereira,9
profesor,56
bascuñán,3
rodríguez,25
andrés,17
jana,1
linetzky,1
abogada,2
pamela,1
fabiola,1
letelier,7
solar,6
gonzalo,10
vial,3
correa,6
zalaquett,3
daher,3
instituto,152
nutrición,1
tecnología,1
miembro,45
latinoamericano,3
ilas,3
fernando,73
vío,1
psicólogo,1
terapeuta,2
familiar,35
germán,14
psiquiatra,3
niels,1
biederman,1
historiadora,1
anne,1
pérotin,1
dumon,1
49,26
modelos,5
ámbitos,5
económico,13
conservación,3
reunirse,5
representativas,3
tendencias,3
representación,11
regional,71
detallan,3
agrupación,37
coordinadora,1
ética,20
brigada,18
socialistas,18
línea,13
fundadora,1
comando,27
exonerados,6
unión,13
escuchó,3
planteamientos,6
solicitó,21
ga,1
asociados,5
remisión,6
ran,4
recibida,9
misma,193
representantes,10
constituyeron,16
esos,113
mantuvo,40
sos,11
hicieron,119
tra,3
vés,1
oportunidades,43
capitales,2
regionales,21
remitiéndoselas,1
tamente,4
50,24
amplitud,5
espacios,14
tregar,1
demandas,1
sugerencias,2
estable,8
cer,10
concretas,3
ció,3
desplegaron,1
terreno,11
coordina,1
sirvieron,8
identificar,30
vivían,11
biendo,1
ciudades,68
conjunta,5
buscaron,14
difu,1
cientos,4
promoción,13
excep,3
centro,130
cintras,2
igual,58
escuchados,1
referente,6
funcionar,8
considerarse,9
solicitándoseles,1
ayudaran,1
espirituales,1
cardenal,10
francisco,54
javier,31
errázuriz,5
arzobispo,4
jorge,103
carvajal,12
maestro,2
masonería,1
león,4
cohen,1
bnai,1
brith,1
obispo,6
iglesia,31
pentecostal,3
evangélica,3
evangélicas,2
anabalón,1
duarte,3
metodista,3
capellán,1
palacio,52
neftalí,2
aravena,9
bravo,14
51,16
conferencias,3
testimo,9
nios,9
organiza,2
pauta,1
sostuvo,4
nacionales19,1
recibió,94
visita,43
interiorizarse,1
decidió,11
incluyera,1
expresó,8
destinatario,1
consideraba,6
calificado,11
efec,2
tuar,1
pronunciamiento,14
dejar,31
ordinaria,8
ministro,32
bitar,1
chacra,1
expuso,2
comisio,1
nados,3
impulsadas,1
cartera,3
dirige,3
torno,13
convivencia,25
ciudadana,5
insulza,1
salinas,21
iniciativas,6
senador,1
ominami,1
pascual,10
manifestó,9
preocupación,12
implementación,2
respaldó,1
g,24
basó,2
firma,11
resi,1
52,15
implementó,1
comunidades,2
dependientes,8
orga,2
nismo,1
afiches,5
colocados,3
distribu,1
convino,1
correcta,1
h,16
comunica,3
propósito,38
buscaban,14
informar,17
querido,7
estipulaba,2
tercera,33
aviso,11
diciem,1
bre,10
horario,5
alta,23
televisión,18
mana,2
radio,30
cooperativa,4
distribución,25
radial,4
radios,8
comunitarias,2
diarios,7
revistas,6
pe,8
riódicos,1
digitales,2
tución,1
estacionamientos,1
metro,10
consultorios,1
jurídicos,11
corpo,1
raciones,2
asistencia,25
programa,9
fondo,18
fonasa,1
53,11
cartas,4
convocatoria,3
guientes,1
colegios,11
arquitectos,1
antropólogos,1
bibliotecarios,1
cirujanos,1
dentistas,1
contadores,1
den,9
tistas,1
educadoras,1
párvulos,1
enfermeras,2
fonoaudiólogos,1
geógrafos,1
ingenieros,36
agrónomos,1
matronas,1
médicos,22
nutricionistas,1
periodistas,4
profesores,11
químicofarmacéuticos,1
telecomunicaciones,37
paramédicos,1
tecnólogos,1
kinesiólogos,1
veterinarios,1
psicología,2
suman,4
viajes,7
sideraban,1
conjuntas,3
gobernador,13
fidedignas,2
niveles,9
liberación,25
expulsión,6
solicitarle,4
proveniente,4
relatores,2
visi,1
tas,1
inspectivas,1
desaparición,185
forzada,44
bitrarias,1
alto,85
comisionado,7
refugiados,9
so,9
cial,4
migraciones,1
antecesor,1
cime,1
pudieren,10
requerida,9
americanos,8
pecialmente,2
países,20
mantiene,4
diplomáticas,5
relevante,19
indultos,1
decretados,1
cambio,45
extrañamiento,9
dictados,6
504,2
ramas,32
ligencia,3
vestigaciones,4
programas,11
enseñanza,38
dependencia,16
valórica,2
promo,1
contraloría,16
copia,20
decre,2
bibliotecas,3
museos,1
infracción,18
normalización,3
previsional,3
beneficiarios,4
montos,1
pensiones,2
19123,7
55,10
j,7
formación,27
creído,3
conveniente,11
exponer,3
perjui,1
adjuntar,1
conferidas,2
vinculadas,11
tema,37
ocupado,10
acordó,3
oficio,28
señora,3
ministra,5
fensa,3
pidiéndole,2
oficiar,3
requiriéndoles,1
septiem,6
recluidas,16
nóminas,7
inteligen,3
presi,1
dente,1
pidió,9
estén,7
impartiendo,2
programando,1
asignaturas,5
sintetizarse,1
sigue,8
122,5
jefe,170
gabinete,5
requerimiento,15
señalando,21
chas,2
averiguaciones,7
an,2
56,8
tecedentes,1
poseía,2
habiendo,39
fechas,13
indicadas,10
ampliando,3
referida,10
remitió,8
952,1
informando,4
obviar,1
his,1
tóricas,1
ahora,55
conoce,13
contrastarse,1
orgánica,8
variación,1
presentan,14
requisitos,11
detienen,6
relacionadas,8
infracciones,14
procedente,10
trasla,13
institucionales,19
únicos,4
manencia,1
provisoriamente,2
destacamentos,2
operativos,73
recibiendo,8
institución,67
contaba,18
señalada,20
regida,1
regu,2
lares,1
tenimiento,1
centros,122
determinadas,15
practicadas,23
ré,2
gimen,2
derivadas,10
creados,4
mantuvieron,14
pios,2
extraoficial,1
publicaciones,9
relativas,18
hubo,195
perso,10
desempeñó,6
alamos,4
margen,148
cionales,4
rigieron,3
parámetros,6
señalados,24
generando,2
actuación,31
reglamentos,1
orientación,9
actuó,25
dice,21
afectó,18
gradualmente,3
largo,61
ningún,60
órgano,9
resultar,2
absolutamente,10
impermeable,1
condicionan,1
57,7
equilibrio,2
resta,3
bleciendo,1
gradual,1
circular,9
777,1
julio,65
1985,26
aludida,2
suscrita,3
subdirector,1
grados,17
jerarquías,1
confiere,2
instituciónactúan,1
erróneamente,1
anteponen,1
esencia,6
policial,168
deduce,1
pretendido,2
justificar,20
omisiones,2
inexcusables,1
amparados,6
presunta,16
enérgica,2
ven,7
accionar,7
enemigo,26
típico,3
viene,5
terminología,2
trasgresores,1
tralizarlos,1
racionalmente,4
ponerlos,1
carabinero,47
facultado,6
menospreciar,1
burlarse,1
semejantes,7
actitudes,6
arrogantes,1
grose,1
ras,17
torpes,1
faltas,4
criterio,20
emplear,2
desme,1
dida,3
desproporcionada,1
inadecuadamente,1
flagran,1
abuso,22
injustificado,4
denunciado,9
impiden,1
garantizan,3
prohibiendo,2
apremio,5
ilegítimo,2
hace,64
imprescindible,3
produzca,1
inmediata,24
progresiva,4
toma,8
conciencia,55
primacía,2
revisten,6
posea,1
emplee,4
pleni,1
cualidades,1
exigen,4
policiales,113
hombres,195
muje,6
encomienda,1
agrega,17
procedimiento,68
ponderación,7
seguirse,1
ejerció,10
correctivas,2
desviaciones,1
conceptuales,2
provocadas,8
enfrentamiento,66
realidad,18
llama,4
aclara,1
orientó,1
preceptos,10
conocidas,16
tri,1
bunales,1
restablecimiento,6
roles,2
repú,1
blica,1
incoándose,1
afectaron,14
preparados,5
reinserción,3
rol,78
tradicional,8
zo,5
tradujo,3
recuperación,11
consolidación,7
sector,163
vulneraron,1
restituido,1
58,7
mesa,8
diálogo,4
afirma,24
habría,136
comprome,1
tido,1
búsqueda,33
reconstrucción,5
tieran,1
aclarar,8
extendiéndolos,1
totalidad,43
motivarlo,1
colaborar,20
mando,54
conti,2
nuado,1
resul,2
tar,8
útiles,3
afecten,2
compromiso,29
materializado,1
transparen,1
reforzada,6
lineamientos,3
observados,1
octubre,685
2000,8
tengan,3
ponerla,1
quiere,7
acogido,2
manifestar,5
requerimientos,16
74,9
cortes,49
tramitado,4
2875,1
oficios,10
oficiales,90
reglamentación,6
gente,13
útil,5
archivadores,1
inexistencia,15
daten,1
infructuosas,16
nuevas,59
indagaciones,14
debiendo,10
agregarse,4
asumieron,9
tenga,5
sitios,15
dades,2
planes,8
boletín,1
4010,1
aprobación,4
perfeccionamiento,3
cursos,7
complementarios,2
intendencia,34
nombramiento,4
contempla,3
cátedra,1
gene,1
reitera,4
atendiendo,14
formulen,1
investigaciones,354
321,5
carecer,3
ilustraran,1
revisaron,3
59,6
compilan,1
abiertas,11
pisagua,86
utilizada,54
casa,231
parcela,7
valle,7
azapa,5
comisaría,764
iquique,64
inmueble,22
avenida,33
santa,60
industrial,11
arica,72
utilizado,120
campamento,121
chacabuco,36
latorre,3
2192,3
calama,77
cuarta,22
colo,9
2001,3
ubicado,114
cerca,83
portada,3
serena,89
quinta,34
aeronaval,15
belloto,15
110973,1
buque,33
escuela,176
esmeralda,15
lebu,19
maipo,49
980,4
viña,25
habana,5
476,5
cuartel,324
silva,47
palma,26
valparaíso,102
naval,108
comienzos,10
isla,78
riesco,5
colliguay,3
regimiento,643
puchuncavi,1
melinka,4
industria,36
cemento,12
melón,2
ubicada,50
calera,7
infantería,141
yungay,43
tejas,47
verdes,47
iteligencia,1
limache,7
ritoque,10
aérea,170
sexta,16
séptima,10
cauquenes,31
ignacio,13
carrera,23
pinto,18
262,6
parral,51
colonia,9
buen,50
pastor,42
fundo,66
culenar,2
sur,36
1403,3
localidad,120
niches,1
curicó,26
octava,8
talcahuano,48
sire,3
grande,8
chillán,94
ángeles,44
quirihue,9
hacienda,10
morro,8
km,6
mulchén,25
pemehue,5
61,6
carmen,51
maitenes,4
pedro,76
valdivia,115
710,4
coihueco,11
niblinto,7
juana,4
angeles,57
fuerte,59
borgoño,30
gimnasio,45
iansa,11
playa,17
blanca,16
quiriquina,23
liceo,21
presidio,64
bulnes,24
montaña,25
retén,213
españa,8
antuco,15
zañartu,5
rojas,61
schwager,4
nicolás,11
bárbara,17
tenencia,163
carreteras,1
ñuble,20
laja,32
